Score,Review,SNS,Addr
3,"어린시절부터 불혹을 넘긴 현재까지 변비는 생활의 일부가 되어 왔습니다. 배변활동을 원활하게 한다는 여러 제품과 식품, 한약도 먹어 왔지만 그때 뿐이더군요. 본 제품으로 오랜 숙원사업인 변비 퇴치가 이루어졌으면 좋겠어요.",facebook,서울특별시
3,언니랑 같이 요즘 소화장애를 안고 있습니다 ㅜㅜ 남자친구도요 대장내시경을 해볼까 생갑중이구요 힝 가스만 차고 쾌변을 원해요~~~ 우연히 광고보고 알아봤는데 좋은 기회가 있어서 신청합니다 꼭 부탁드려용 유산균은 꼭 필요해여,facebook,서울특별시
3,"젊다고 무시 할 수 없는 우리의 장 ~,~ 요즘 스트레스 및 소화장애로 고생하고 있습니다 마침 광고를 보고 바로 검색 보고 좋은기회가 있어서 남겨요 체험 후 좋으면 언니랑 남자친구랑도 나눠야겠어여♥♥",facebook,
2,지큐에 대해 알고 싶습니다 체험에 기회를...,facebook,인천광역시
4,올해38되는초보유부녀입니다. 초등학교6학년때부터찾아온변비때문에일반진료부터응급실까지꾀나다녔네요. 처음엔변비...진료후에보니장에변이차서그러더니장운동이멈처장경련?이라네요 지금까지도심하면한달에두어번화장실을갈까합니다. 물론불규칙한식생활이며운동은못하고있으며솔직히건강에좋은것들은못하고있습니다. 6년전아버지가대장암으로수술경력이있는탓에걱정만하다체험신청해봅니다. 핑계일테지만운동도식이도아무것도못하지만간편한방법으로관리가된다면야..... 뽑아주세요.체험꼭하고싶습니다.,facebook,
2,장건강이 안좋아서인지 좁쌀여드름이 잘나요ㅜㅜ,kakaostory,경상남도
3,평생복통으로 고통받고 있습니다. 세노비스 먹고있지만 크게 개선되지않고있어 항상 다른약에대한 정보와 경험을 하려고 노력합니다. 밤에 잠 잘때 복통없이 잠자고 싶어 신청합니다. 감사합니다.,facebook,
1,장이너무안좋아요,facebook,대구광역시
2,광고를보고한번먹어보고싶어서요 꼭당첨댔으면좋겠습니다^^,facebook,
3,세계최초 특허 4중코팅 프로바이오틱스  과 함께 건강한 장 운동 활기찬 생활을 위해   체험단으로 신청합니다,facebook,울산광역시
3,세계최초 특허 4중코팅 프로바이오틱스   체험단으로 신청합니다 건강한 장과 활기찬 생활을 위해   체험단으로 신청합니다 아울러지인들과 친구에게도 널리 알리고 또한 꼼꼼하고 제품이 향상 될 수 있도록 능동적이고 참신하게 후기도 올릴것을 약속드립니다 체험단으로 신청합니다.,facebook,울산광역시
3,세계최초 특허 4중코팅 프로바이오틱스   체험단으로 신청합니다 건강한 장과 활력있는 생활을 위해   체험단으로 신청합니다 아울러 지인들과 친구에게도 널리 알리고 또한 꼼꼼하고 제품이 향상 될 수 있도록 능동적이고 참신하게 후기도 올릴것을 약속드립니다 체험단으로 신청합니다.,facebook,울산광역시
5,"큰아들(10살)이 우유알레르기가 심해요 안먹는게 최고의방법이지만,영양분흡수를담당하는 장~을 더욱더 건강하게 만들경우. . . 체질개선이 빨리 찾아올거란 의학적소견을 접했습니다. . 그후부터 한약을 비롯하여 유산균이란 제품을 먹이기 시작했습니다. 1.2년먹어선 표도 없더니. 유산균섭취한지 어느새 5년째입니다. 변화가 보이고 있구요. . . 최근엔 냉장제품을 먹이고 있어요. 신선해서 좋긴하지만, 보관상 너무 불편한점이있어 상온보관제품을 찾고 있던중,  을 알게되었습니다. 우리아들이 나아지는모습을 직접지켜보면서, 누구보다 유산균의 힘을 잘알고있습니다.  의 힘을 경험시켜보고싶어서 신청사연남겨봅니다.",kakaostory,경상북도
3,장이 약해서 늘 속도 더부룩하고 먹자마자 화장실가서 속 태우는 아들에게 먹여보고 싶어요~~,kakaostory,서울특별시
3,최근들어서 피부 트러블때문에 고민이 많은데요. 화장품도 바꿔보고 식생활도 개선해봤지만 큰 효과를 보지 못했습니다. 그래서 그 원인이 장의 dysbiosis 인것 같아요. 그래서 gQ rab 의 프로바이오틱스로 장건강을 개선하고 싶습니다. ! gQ rab 을 통해 깨끗해진 피부를 되찾고 싶습니다!,facebook,광주광역시
3,항상변비로고생하고방구냄새가고약합니다..체험기회부탁드립니다.,kakaostory,
3,장 활동이 원환하지 못해서 항상 변비를 달고 삶니다. 신경성도 한 몫하구요.... 변비약을 먹으면 그때 뿐이고...... 꾸준하게 장이 좀 편안해졌으면 좋겠습니다. 김희애씨를 믿고 신청합니다. 꼭 체험해보고 싶네요....,facebook,
3,장 활동이 원활하지 못해서 변비를 달고 삶니다. 어제는 두드러기때문에 병원에 다녀와서 당분간 약도 먹어야하구요..... 면역성이 약해졌다고 하는데...... 꼭 체험해보고 싶네요....,facebook,경기도
3,술 마신 다음날이면 화장실을 4-5번 갑니다. 설사도 자주 하고요 40초반 남성입니다 꼭 복용해서 좋은 성과를 얻고 싶습니다 010 8772 5423 체험단 되면 연락주세요~,facebook,
2,이중코팅 애호가입니다 4중쿄팅이라니 기대가 됩니다,facebook,서울특별시
4,항상 장이 안 좋아서 더부룩하고 배에서도 소리가 자주 나고 무엇보다 변비가 심해서 고생입니다 요즘 유산균이 좋다고들 하는데 사실 너무나 많은 제품들과 정보들로 인해 어떤 걸 선택해야 할지도 고민이고 소비자 입장에서는 잘 모르기 때문에 더욱 어려운 것이 사실입니다 하지만 이렇게  에 대한 상세한 정보와 홍보를 보면서 신뢰가 생기고 무엇보다  제약이라는 최고의 제약회사라는 믿음과 함께 꼭 체험해보고 싶다는 욕구가 불끈불끈 생기네요!! 저의 최대의 골칫거리이자 말썽꾼인 이 장트러블을 말끔히 해결해주세요~ 부탁드립니다!!,kakaostory,대구광역시
3,유산균이 좋다는 말을 많이 들었는데 선뜻 먹어보지 못하고 있었는데 이런 좋은 기회에 꼭 체험해 보고 싶네요~ 평상시에 장이 약해서 배탈도 자주 나고 항상 트러블 많은 피부때문에 고민인데  으로 꼭 탈출하고 싶습니다!!,kakaostory,대구광역시
3,가족들 모두 변비도 심하고 치질도 있어서 항상 화장실 가는게 무서울 정도입니다~ 게다가 면역력도 약해서 감기에도 자주 걸리고요~  으로 꼭 좋은 결과 있었으면 좋겠습니다~,kakaostory,대구광역시
3,면역력이 너무 떨어졌는지 한여름에도 감기에 걸리고 겨울에는 감기를 달고 삽니다 그러다 보니 항상 피곤하고 기운도 없고 일상생활에 의욕도 없어지네요 유산균이 면역기능을 높여주고 활력에도 도움이 된다는 말을 많이 들었는데 이번에  을 통해서 꼭 좋은 경험 해보고 싶습니다,kakaostory,강원도
3,장건강 너무 중요하죠~ 장이 건강해야 온 몸이 다 건강하다는 말이 있듯이 우리 몸의 가장 핵심인 부분인데 사실 너무 소홀히 하는 경향이 있는 것 같아요~ 요즘에는 장건강에 대한 관심이 높아져서 시중에 유산균이 많이 나와 있는데 사실 믿을만한 제품이 별로 없는 것 같아 망설여졌습니다 하지만  제약  은 너무 믿음이 가고 꼭 먹어보고 싶어요~ 제 건강을  을 지키고 싶네요,kakaostory,강원도
3,평상시에 인스턴트 음식도 자주 먹고 불규칙한 식사와 술도 좋아하는 편인데 그러다 보니 장도 안좋은 것 같고 항상 더부룩한 느낌이 듭니다 안좋다는 걸 알면서도 나쁜 습관을 고치기가 쉽지 않네요~ 프로바이오틱스  으로 건강도 되찾고 나쁜 습관도 조금씩 고쳐나가고 싶어요,kakaostory,강원도
3,점점 나이가 들면서 건강에도 신경쓰게 되고 약도 많이 먹게 되는데 잘 좋아지진 않는 것 같아요~ 근본적인 대책이 필요한 것 같은데  을 보면서 바로 이거구나! 하는 생각이 들었어요~ 모든 나쁜 습관이 저에 해당되더라고요~ 튼튼한 장건강이 젊음과 건강의 비결인 것 같아 꼭 체험해보고 앞으로도 꾸준히 사용해보고 싶어요!,kakaostory,강원도
3,변비도 심하고 식사도 불규칙하고 그러다보니 얼굴이며 몸에 트러블도 많이 나고 까칠하고 정말 너무 고민입니다 유산균에 대한 좋은 효과는 많이 들어서 알고는 있었지만 아직 체험해보지 못하고 있었는데 이번 좋은 기회에 꼭 체험해보고 좋은 효과도 보고 생생하고 좋은 후기도 남겨보고 싶습니다!,kakaostory,대구광역시
3,항상 배가 더부룩하고 꾸룩꾸룩하고 소리가 나서 대인기피증까지 걸렸어요 장이 안좋아서 그런건지 항상 신경이 쓰이네요 항상 피곤함도 느끼고요 장을 튼튼하게 해줄  으로 저의 이런 고민을 완전히 해결하고 싶어요! 꼭 체험해 보고 싶네요,kakaostory,대구광역시
3,인스턴트를 너무 좋아해서 자주 먹다보니 살도 찌고 무엇보다 장도 안좋고 소화도 안돼는 것 같고 얼굴도 푸석거리면서 트러블도 많이 올라옵니다!! 유산균이 해결책이라는 생각을 항상 했었는데 계속 미루고 있었어요 이번에  제약  으로 꼭 좋은 효과 봤으면 좋겠어요,kakaostory,강원도
3,홈쇼핑에서 판매하던 프로바이오틱스 제품을 주로 먹었는데 오늘 마지막 한알 뿐인걸 보고 뉴스검색하다  을 접하게 되었죠! 건실한 제약회사이고 전용설비라인을 갖추고 있다는 것에 관심이 가서 이렇게 체험단을 신청합니다.,kakaostory,대구광역시
4,세계최초 4중코팅 특허에 빛나는  제약의 야심작! 장건강을 위한  을 기사로만 접하게 되었는데 이런 좋은 기회가 있다는걸 알게 되어 바로 신청합니다.  제약의 70년간 축척된 유산균 노하우가 담긴 제품이라니... 정말 기대가 큽니다.^^ 무엇보다도 신뢰감을 주는 배우인 김희애씨를 모델로 선정한건 탁월하다고 생각합니다. 김희애씨가 선전하는거라면 그게 뭐건 믿음이 먼저 가게 되거든요^^ 꼭 한번 먹어보고 싶습니다!!!!,facebook,경기도
3,평소에 야간에 일을 하다 보니 술을 본의아니게 자주 먹습니다. 그래서인지 장이 불편하고 더부룩하고 소화가 안되요. 규칙적이지 못한 생활이다 보니까 면역력도 마니 떨어져서 피곤하고 감기도 자주 오네요. 화장실 갈때도 예전같지ㅡ않고.. 소화불량도 늘 달고살고.. 딱 저에게 필요한거 같습니다. 체험할수 있게 해주세요. 0108956 7141에요,facebook,인천광역시
2,평소에 장이 건강하지 못해서 장트러블이 심한 편이라 건강한 장관리를 위해 체험해보고 싶어요. 장관리도 하고 면역관리도 열심히 해서 2016년 건강하게 보내고 싶어요.,kakaostory,대전광역시
2,유산균을 꼭 챙겨 먹는 일인입니다.  의 효능한번 느껴보고싶네요,facebook,
2,배에 가스가 자주발생하고 .차갑습니다...,facebook,대전광역시
2,배변이 불규칙해서 유산균을 주로 복용하는데 gq랩제품체험단 모집글을 보고신청합니다.,facebook,대전광역시
3,"회식 술자리와 야근이 잦은 40대 후반 직장인입니다. 생활이 불규칙하고 운동량이 적어 건강걱정이 많이 됩니다. 특히 요즘 계속 묽은 변을 계속 보고 있고 장꼬임 현상도 가끔 있습니다. 장건강에 신경에 많이 쓰이는 와중에 김희애씨가 나오는   광고를 우연히 접하고, 인터넷 검색 도중   체엄단 모집 중임을 확인하고 신청합니다. 체험단에 꼬~옥 선정되기를 희망합니다. 고맙습니다.",kakaostory,경기도
2,늦게까지야근하고 늦은저녁을먹다 불규칙해진 식생활때문에 고생하는남편에게 주고싶네용 이제 아기가 태어나 더 많이 일을하는 남편에게 깜짝선물을 해주고싶어요,kakaostory,서울특별시
3,"늘 변비 때문에 고생하는 아내에게  이라는 프로바이오틱스를 접해 본후 구매 예정입니다 시중에서 판매되는 이런저런 유산균, 변비약, 등등 수가지의 약을 먹어도 호전되지 않는 아내의 고통에 마음이 아픕니다 또한 6세 딸과 3세 아들의 면역력을 높여주고 쉬운 배변 활동을 돕고자 아이들도 함께  의 프로바이오틱스의 체험을 겪어 보고 싶습니다",kakaostory,경기도
